timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1658568243627,954,HTTP Request-0,301,Moved Permanently,HomePAge 1-19,text,true,,392,179,19,19,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,954,0,0
1658568244581,606,HTTP Request-1,200,OK,HomePAge 1-19,text,true,,9799,179,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,606,0,0
1658568242343,2898,Cart,200,OK,HomePAge 1-13,text,true,,111272,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1267,0,0
1658568242343,1267,Cart-0,301,Moved Permanently,HomePAge 1-13,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1267,0,0
1658568243610,1631,Cart-1,200,OK,HomePAge 1-13,text,true,,110880,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1049,0,0
1658568243789,1633,Cart,200,OK,HomePAge 1-14,text,true,,112731,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,826,0,0
1658568243789,826,Cart-0,301,Moved Permanently,HomePAge 1-14,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,826,0,0
1658568244615,807,Cart-1,200,OK,HomePAge 1-14,text,true,,112339,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,682,0,0
1658568237710,8630,Cart,200,OK,HomePAge 1-3,text,true,,115269,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1754,0,491
1658568237710,1754,Cart-0,301,Moved Permanently,HomePAge 1-3,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1754,0,491
1658568239464,6876,Cart-1,200,OK,HomePAge 1-3,text,true,,114877,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,4176,0,2826
1658568244479,1982,Cart,200,OK,HomePAge 1-8,text,true,,111414,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,601,0,0
1658568244479,601,Cart-0,301,Moved Permanently,HomePAge 1-8,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,601,0,0
1658568245080,1381,Cart-1,200,OK,HomePAge 1-8,text,true,,111022,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1295,0,0
1658568244273,2302,Cart,200,OK,HomePAge 1-4,text,true,,103572,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,726,0,0
1658568244273,726,Cart-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,726,0,0
1658568244999,1576,Cart-1,200,OK,HomePAge 1-4,text,true,,103180,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1490,0,0
1658568244788,1913,HTTP Request,200,OK,HomePAge 1-10,text,true,,10231,358,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,707,0,0
1658568244788,707,HTTP Request-0,301,Moved Permanently,HomePAge 1-10,text,true,,392,179,19,19,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,707,0,0
1658568245495,1206,HTTP Request-1,200,OK,HomePAge 1-10,text,true,,9839,179,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1206,0,0
1658568243908,3479,Cart,200,OK,HomePAge 1-5,text,true,,111438,326,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,919,0,0
1658568243908,919,Cart-0,301,Moved Permanently,HomePAge 1-5,text,true,,392,163,19,19,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,919,0,0
1658568244827,2560,Cart-1,200,OK,HomePAge 1-5,text,true,,111046,163,19,19,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1342,0,0
1658568241461,6241,Homepage,200,OK,HomePAge 1-16,text,true,,367919,236,19,19,https://www.flipkart.com/,828,0,0
1658568241461,828,Homepage-0,301,Moved Permanently,HomePAge 1-16,text,true,,347,118,19,19,http://www.flipkart.com/,828,0,0
1658568242289,5413,Homepage-1,200,OK,HomePAge 1-16,text,true,,367572,118,19,19,https://www.flipkart.com/,1631,0,0
1658568245241,2479,HTTP Request,200,OK,HomePAge 1-13,text,true,,10191,358,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1375,0,0
1658568245241,1375,HTTP Request-0,301,Moved Permanently,HomePAge 1-13,text,true,,392,179,19,19,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1375,0,0
1658568246616,1104,HTTP Request-1,200,OK,HomePAge 1-13,text,true,,9799,179,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1104,0,0
1658568245422,2713,HTTP Request,200,OK,HomePAge 1-14,text,true,,10191,358,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1227,0,0
1658568245422,1227,HTTP Request-0,301,Moved Permanently,HomePAge 1-14,text,true,,392,179,19,19,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1227,0,0
1658568246649,1486,HTTP Request-1,200,OK,HomePAge 1-14,text,true,,9799,179,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1486,0,0
1658568241310,7330,Homepage,200,OK,HomePAge 1-1,text,true,,367206,236,19,19,https://www.flipkart.com/,979,0,0
1658568241310,979,Homepage-0,301,Moved Permanently,HomePAge 1-1,text,true,,347,118,19,19,http://www.flipkart.com/,979,0,0
1658568242289,6351,Homepage-1,200,OK,HomePAge 1-1,text,true,,366859,118,19,19,https://www.flipkart.com/,1704,0,0
1658568240236,8468,Homepage,200,OK,HomePAge 1-15,text,true,,364366,236,19,19,https://www.flipkart.com/,701,0,0
1658568240236,701,Homepage-0,301,Moved Permanently,HomePAge 1-15,text,true,,347,118,19,19,http://www.flipkart.com/,701,0,0
1658568240937,7767,Homepage-1,200,OK,HomePAge 1-15,text,true,,364019,118,19,19,https://www.flipkart.com/,1727,0,0
1658568240469,8311,Homepage,200,OK,HomePAge 1-12,text,true,,356409,236,19,19,https://www.flipkart.com/,861,0,0
1658568240469,861,Homepage-0,301,Moved Permanently,HomePAge 1-12,text,true,,347,118,19,19,http://www.flipkart.com/,861,0,0
1658568241329,7451,Homepage-1,200,OK,HomePAge 1-12,text,true,,356062,118,19,19,https://www.flipkart.com/,1704,0,0
1658568246461,2875,HTTP Request,200,OK,HomePAge 1-8,text,true,,10191,358,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1168,0,0
1658568246461,1168,HTTP Request-0,301,Moved Permanently,HomePAge 1-8,text,true,,392,179,19,19,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1168,0,0
1658568247629,1707,HTTP Request-1,200,OK,HomePAge 1-8,text,true,,9799,179,19,19,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1706,0,0
1658568246575,2967,HTTP Request,200,OK,HomePAge 1-4,text,true,,10191,358,18,18,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1134,0,0
1658568246575,1134,HTTP Request-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,179,18,18,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1134,0,0
1658568247709,1833,HTTP Request-1,200,OK,HomePAge 1-4,text,true,,9799,179,18,18,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1833,0,0
1658568240829,9355,Homepage,200,OK,HomePAge 1-17,text,true,,361862,236,18,18,https://www.flipkart.com/,1212,0,0
1658568242162,8022,Homepage,200,OK,HomePAge 1-20,text,true,,367019,236,18,18,https://www.flipkart.com/,1019,0,0
1658568240829,1212,Homepage-0,301,Moved Permanently,HomePAge 1-17,text,true,,347,118,18,18,http://www.flipkart.com/,1212,0,0
1658568242162,1019,Homepage-0,301,Moved Permanently,HomePAge 1-20,text,true,,347,118,18,18,http://www.flipkart.com/,1019,0,0
1658568242040,8144,Homepage-1,200,OK,HomePAge 1-17,text,true,,361515,118,18,18,https://www.flipkart.com/,1569,0,0
1658568243182,7002,Homepage-1,200,OK,HomePAge 1-20,text,true,,366672,118,18,18,https://www.flipkart.com/,1559,0,0
